Year,ZIP,Avg Fire Risk Score,Avg PPC,CAT Cov A Fire -  Incurred Losses,CAT Cov A Fire -  Number of Claims,CAT Cov A Smoke -  Incurred Losses,CAT Cov A Smoke -  Number of Claims,CAT Cov C Fire -  Incurred Losses,CAT Cov C Fire -  Number of Claims,CAT Cov C Smoke -  Incurred Losses,CAT Cov C Smoke -  Number of Claims,Cov A Amount Weighted Avg,Cov C Amount Weighted Avg,Earned Exposure,Earned Premium,Non-CAT Cov A Fire -  Incurred Losses,Non-CAT Cov A Fire -  Number of Claims,Non-CAT Cov A Smoke -  Incurred Losses,Non-CAT Cov A Smoke -  Number of Claims,Non-CAT Cov C Fire -  Incurred Losses,Non-CAT Cov C Fire -  Number of Claims,Non-CAT Cov C Smoke -  Incurred Losses,Non-CAT Cov C Smoke -  Number of Claims,Number of High Fire Risk Exposure,Number of Low Fire Risk Exposure,Number of Moderate Fire Risk Exposure,Number of Negligible Fire Risk Exposure,Number of Very High Fire Risk Exposure,Category_CO,Category_DO,Category_DT,Category_HO,Category_MH,Category_RT,OBJECTID,AGENCY,UNIT_ID,FIRE_NAME,INC_NUM,ALARM_DATE,CONT_DATE,CAUSE,C_METHOD,OBJECTIVE,GIS_ACRES,COMMENTS,COMPLEX_NA,FIRE_NUM,COMPLEX_ID,DECADES,Shape__Are,Shape__Len,latitude,longitude,Alarm_Date2,year_month,AGENCY_ID,FIRE_NAME_ID,avg_tmax_c,avg_tmin_c,tot_prcp_mm,station,total_population,median_income,total_housing_units,average_household_size,educational_attainment_bachelor_or_higher,poverty_status,housing_occupancy_number,housing_value,year_structure_built,housing_vacancy_number,median_monthly_housing_costs,owner_occupied_housing_units,renter_occupied_housing_units
2018,90247,0.3199999999999999,2.88,0,0,0,0,0,0,0,0,59028.59,36536.94,206.73,98164,0,0,0,0,0,0,0,0,0,61,0,147,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47303.0,73851.0,17076.0,2.88,6694.0,5631.0,17076.0,640500.0,17076.0,918.0,1792.0,6579.0,9579.0
2018,90248,0.285,2.46,0,0,0,0,0,0,0,0,61322.995,41917.78,59.17,28345,0,0,0,0,0,0,0,0,0,15,0,45,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11144.0,81777.0,4249.0,2.73,2001.0,1055.0,4249.0,646900.0,4249.0,181.0,1675.0,2585.0,1483.0
2018,90249,0.36,2.915,0,0,0,0,0,0,0,0,55904.445,32334.29,51.57,23112,0,0,0,0,0,0,0,0,0,16,0,35,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25967.0,84921.0,9292.0,2.88,3403.0,2751.0,9292.0,709900.0,9292.0,412.0,1832.0,5188.0,3692.0
2018,90250,0.26,2.81,0,0,0,0,0,0,0,0,83040.17000000001,38713.27,206.78,109293,0,0,0,0,0,0,0,0,2,49,0,155,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94991.0,74923.0,34105.0,2.88,11241.0,14421.0,34105.0,827600.0,34105.0,1393.0,1776.0,10407.0,22305.0
2018,90254,0.265,3.79,0,0,0,0,0,0,0,0,97376.65,67435.06,162.3,123585,0,0,0,0,0,0,0,0,0,36,4,122,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19248.0,152019.0,10454.0,2.15,6553.0,1022.0,10454.0,2000001.0,10454.0,1532.0,3151.0,4527.0,4395.0
2018,90255,0.165,2.545,0,0,0,0,0,0,0,0,48624.46,31060.385,36.120000000000005,16622,0,0,0,0,0,0,0,0,0,5,0,31,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70363.0,61376.0,19265.0,3.75,2990.0,11909.0,19265.0,562600.0,19265.0,551.0,1485.0,5624.0,13090.0
2018,90260,0.22,2.815,0,0,0,0,0,0,0,0,58167.66,29374.0,84.88999999999999,44749,0,0,0,0,0,0,0,0,0,20,0,65,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32379.0,86736.0,10787.0,3.11,3545.0,3607.0,10787.0,745700.0,10787.0,457.0,1909.0,4511.0,5819.0
2018,90262,0.0,2.56,0,0,0,0,0,0,0,0,51349.29,50472.71,6.26,2917,0,0,0,0,0,0,0,0,0,0,0,6,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64918.0,70507.0,15497.0,4.12,3226.0,10852.0,15497.0,569400.0,15497.0,367.0,1724.0,7456.0,7674.0
2018,90265,1.73,3.42,339151,20,141745,6,246526,19,67784,3,74214.25,233832.12,123.89,148627,10689,1,11160,1,3196,1,96500,1,23,32,54,8,8,True,False,False,False,False,False,2183.0,NPS,SMP,SERRA,,1/29/18,1/30/18,14.0,8.0,1.0,2.600558,"Serra 1/29/2018, LACFD reported 2acres. Some susp*",,,,2010.0,15365.14844,812.7431233467285,34.03976246933086,-118.6888582,2018-01-29,2018-01,5.0,1515.0,21.748387096774195,11.432258064516128,35.5,72295.0,15914.0,191080.0,8642.0,2.42,4141.0,1621.0,8642.0,2000001.0,8642.0,2423.0,4001.0,4881.0,1338.0
2018,90265,1.73,3.42,339151,20,141745,6,246526,19,67784,3,74214.25,233832.12,123.89,148627,10689,1,11160,1,3196,1,96500,1,23,32,54,8,8,True,False,False,False,False,False,2060.0,CCO,LAC,RAMBLA,00048048,2/13/18,2/13/18,11.0,1.0,1.0,0.02526989,,,,,2010.0,149.3515625,62.40671505750343,34.05061999162211,-118.645537,2018-02-13,2018-02,2.0,1451.0,19.65,9.728571428571428,2.5,72295.0,15914.0,191080.0,8642.0,2.42,4141.0,1621.0,8642.0,2000001.0,8642.0,2423.0,4001.0,4881.0,1338.0
2018,90265,1.73,3.42,339151,20,141745,6,246526,19,67784,3,74214.25,233832.12,123.89,148627,10689,1,11160,1,3196,1,96500,1,23,32,54,8,8,True,False,False,False,False,False,2186.0,NPS,SMP,KNOLLS,,10/19/18,10/20/18,4.0,8.0,1.0,1.213685,"Knolls 10/19/2018 0046hr, Campfire = cooking fire*",,,,2010.0,7171.214844,474.97609076289535,34.041566995459824,-118.6965315,2018-10-19,2018-10,5.0,620.0,24.24516129032258,16.53548387096774,14.7,72295.0,15914.0,191080.0,8642.0,2.42,4141.0,1621.0,8642.0,2000001.0,8642.0,2423.0,4001.0,4881.0,1338.0
2018,90266,0.41,2.05,0,0,0,0,0,0,0,0,110363.495,122524.05,120.88,119901,0,0,0,0,0,0,0,0,0,39,7,75,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34584.0,193904.0,14945.0,2.59,10016.0,1258.0,14945.0,2000001.0,14945.0,1622.0,3864.0,8810.0,4513.0
2018,90272,1.84,1.15,0,0,0,0,0,0,0,0,103797.735,102530.4,123.03,113130,0,0,0,0,0,0,0,0,53,14,31,24,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21438.0,200985.0,9207.0,2.58,5800.0,1051.0,9207.0,2000001.0,9207.0,925.0,4001.0,6413.0,1869.0
2018,90274,0.32,2.91,0,0,0,0,0,0,0,0,68678.895,51515.28,100.54,63505,0,0,0,0,0,0,0,0,0,29,2,70,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24988.0,222273.0,9989.0,2.72,7018.0,764.0,9989.0,2000001.0,9989.0,807.0,4001.0,8128.0,1054.0
2018,90275,0.5449999999999999,2.885,0,0,0,0,0,0,0,0,76274.485,49842.545,187.79,109835,0,0,0,0,0,0,0,0,0,48,20,119,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41367.0,175212.0,16668.0,2.67,10688.0,1683.0,16668.0,1543300.0,16668.0,1333.0,3427.0,12363.0,2972.0
2018,90277,0.23,1.885,0,0,0,0,0,0,0,0,88158.69,57053.795,432.36,297111,0,0,0,0,0,0,0,0,0,93,8,332,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35391.0,131985.0,18229.0,2.11,11114.0,1916.0,18229.0,1403800.0,18229.0,1836.0,2687.0,8008.0,8385.0
2018,90278,0.195,1.965,0,0,0,0,0,0,0,0,94428.69,55584.815,496.42,309160,0,0,0,0,0,0,0,0,0,107,2,387,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42536.0,148581.0,16628.0,2.68,12029.0,1944.0,16628.0,1195700.0,16628.0,765.0,2810.0,9150.0,6713.0
2018,90280,0.405,2.56,0,0,0,0,0,0,0,0,54211.445,103974.735,54.06,28053,0,0,0,0,0,0,0,0,0,12,1,41,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91719.0,71379.0,25395.0,3.7,5726.0,12046.0,25395.0,608500.0,25395.0,604.0,1565.0,11011.0,13780.0
2018,90290,3.45,4.0,0,0,0,0,0,0,0,0,0.0,57460.02,2.79,356,0,0,0,0,0,0,0,0,2,0,0,0,1,True,False,False,False,False,False,2074.0,CCO,LAC,SANTA MARIA,00330515,10/31/18,10/31/18,14.0,1.0,1.0,1.347234,,,,,2010.0,7975.605528891087,601.4304444957545,34.123772939921906,-118.5926928,2018-10-31,2018-10,2.0,1457.0,26.338709677419356,14.351612903225806,7.9,72288.0,5948.0,142148.0,2678.0,2.65,1419.0,374.0,2678.0,1414900.0,2678.0,442.0,4001.0,1665.0,571.0
2018,90291,0.87,1.235,0,0,0,0,0,0,0,0,87745.755,227588.425,85.53,104365,0,0,0,0,0,0,0,0,0,29,18,37,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25738.0,119043.0,16709.0,1.78,9639.0,2707.0,16709.0,2000001.0,16709.0,2462.0,2819.0,4914.0,9333.0
2018,90292,0.535,1.335,0,0,0,0,0,0,57339,1,86222.63500000001,97780.475,663.5,591968,0,0,0,0,0,0,0,0,1,245,32,386,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23684.0,136964.0,16878.0,1.79,8895.0,1572.0,16878.0,1233700.0,16878.0,3680.0,3623.0,3986.0,9212.0
2018,90293,0.36,1.13,0,0,0,0,0,0,0,0,65212.31,62172.225,335.53,211992,0,0,0,0,0,0,0,0,0,87,6,243,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12784.0,130699.0,7050.0,1.93,4886.0,731.0,7050.0,971800.0,7050.0,477.0,2816.0,3029.0,3544.0
2018,90301,0.195,2.4000000000000004,0,0,0,0,0,0,0,0,53387.305,32025.4,135.26999999999998,64088,0,0,0,0,0,0,0,0,0,39,0,96,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36428.0,62991.0,12884.0,2.84,3583.0,6320.0,12884.0,698300.0,12884.0,719.0,1676.0,3193.0,8972.0
2018,90302,0.395,2.6100000000000003,0,0,0,0,0,0,0,0,52499.9,37149.695,151.68,75187,0,0,0,0,0,0,0,0,0,46,0,106,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28871.0,72461.0,11366.0,2.74,4117.0,3784.0,11366.0,731300.0,11366.0,902.0,1812.0,3085.0,7379.0
2018,90303,0.18,2.65,0,0,0,0,0,0,0,0,44700.05,62339.63,5.69,3249,0,0,0,0,0,0,0,0,0,1,0,5,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23169.0,70853.0,7354.0,3.32,1919.0,3712.0,7354.0,764200.0,7354.0,422.0,1735.0,2764.0,4168.0
2018,90304,0.22,2.06,0,0,0,0,0,0,0,0,28475.15,53140.06,2.78,1603,0,0,0,0,0,0,0,0,0,1,0,2,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26215.0,63317.0,7673.0,3.6,2005.0,4559.0,7673.0,696200.0,7673.0,420.0,1515.0,2108.0,5145.0
2018,90305,0.27,2.66,0,0,0,0,0,0,0,0,53647.785,40540.505,121.04,70546,59399,2,0,0,45613,1,0,0,0,33,0,87,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14612.0,89030.0,6499.0,2.46,2332.0,1253.0,6499.0,785000.0,6499.0,602.0,2269.0,3533.0,2364.0
2018,90401,1.15,1.0750000000000002,0,0,0,0,0,0,0,0,57096.545,531856.95,56.87,89676,0,0,0,0,0,0,0,0,0,9,22,25,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7925.0,106704.0,5782.0,1.57,3559.0,1516.0,5782.0,1129700.0,5782.0,840.0,2563.0,236.0,4706.0
2018,90402,1.095,1.06,0,0,0,0,0,0,0,0,74563.29500000001,321673.14,115.3,176742,0,0,0,0,0,0,0,0,1,47,32,34,1,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11178.0,182688.0,5731.0,2.36,2977.0,780.0,5731.0,2000001.0,5731.0,989.0,4001.0,3499.0,1243.0
2018,90403,0.51,1.05,0,0,0,0,0,0,0,0,91324.295,107270.255,430.44,422603,0,0,0,0,0,0,0,0,0,139,29,263,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25087.0,121512.0,14853.0,1.85,8130.0,2940.0,14853.0,1553500.0,14853.0,1481.0,2537.0,3840.0,9532.0
2018,90404,0.395,1.005,0,0,0,0,0,0,0,0,78457.145,56084.55,268.19,213175,0,0,0,0,0,0,0,0,0,90,8,170,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22881.0,85081.0,11499.0,2.04,6945.0,2990.0,11499.0,1159500.0,11499.0,987.0,2254.0,2314.0,8198.0
2018,90405,0.51,1.03,0,0,0,0,0,0,0,0,88909.15,114358.88,251.41,245622,0,0,0,0,12269,1,0,0,0,81,19,152,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26809.0,114489.0,15726.0,1.9,8191.0,2440.0,15726.0,1940700.0,15726.0,1754.0,2428.0,4351.0,9621.0
2018,90501,0.225,1.085,0,0,0,0,0,0,0,0,69386.595,41731.36,165.41,78152,0,0,0,0,0,0,0,0,0,40,1,124,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41319.0,92815.0,15867.0,2.81,7483.0,4782.0,15867.0,887300.0,15867.0,1355.0,1935.0,6614.0,7898.0
2018,90502,0.295,2.255,0,0,0,0,0,0,0,0,46319.325,30556.755,226.55,96741,0,0,0,0,0,0,0,0,0,55,0,172,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18114.0,98867.0,6899.0,2.64,3752.0,1222.0,6899.0,655200.0,6899.0,366.0,1960.0,4570.0,1963.0
2018,90503,0.31,1.015,0,0,0,0,0,0,0,0,62037.165,39166.44,270.87,135190,0,0,0,0,0,0,0,0,0,79,1,192,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43764.0,119685.0,18189.0,2.51,11413.0,2793.0,18189.0,1058100.0,18189.0,1098.0,2295.0,8973.0,8118.0
2018,90504,0.295,1.025,0,0,0,0,0,0,0,0,68849.805,34569.86,69.83,37485,0,0,0,0,0,0,0,0,0,16,0,53,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33321.0,105474.0,12328.0,2.84,7901.0,2863.0,12328.0,897100.0,12328.0,664.0,2337.0,7011.0,4653.0
2018,90505,0.195,1.265,0,0,0,0,0,0,0,0,62826.035,36163.81,129.74,62245,0,0,0,0,0,0,0,0,0,31,0,99,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35605.0,110690.0,15202.0,2.54,9526.0,2172.0,15202.0,1144000.0,15202.0,1277.0,2366.0,7530.0,6395.0
2018,90506,0.0,1.0,0,0,0,0,0,0,0,0,98100.0,25900.0,0.67,246,0,0,0,0,0,0,0,0,0,0,0,1,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2018,90601,0.7350000000000001,2.59,0,0,0,0,0,0,0,0,48991.36,35309.61,147.82999999999998,77598,0,0,0,0,0,0,0,0,12,27,4,102,4,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30472.0,102267.0,11161.0,2.82,4443.0,2728.0,11161.0,729000.0,11161.0,372.0,1980.0,6698.0,4091.0
2018,90602,0.1,2.59,0,0,0,0,0,0,0,0,77343.475,39163.99,50.010000000000005,19803,0,0,0,0,0,0,0,0,0,5,0,45,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25823.0,67259.0,8514.0,3.11,2273.0,3246.0,8514.0,729300.0,8514.0,564.0,1834.0,3125.0,4825.0
2018,90603,0.25,2.53,0,0,0,0,0,0,0,0,69042.075,40687.145,67.45,31690,0,0,0,0,0,0,0,0,0,16,0,51,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20361.0,121222.0,6659.0,3.13,3105.0,742.0,6659.0,781000.0,6659.0,234.0,2306.0,5072.0,1353.0
2018,90604,0.23,2.495,0,0,0,0,0,0,0,0,45769.82,28809.41,69.19,33434,0,0,0,0,0,0,0,0,0,10,0,59,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39378.0,101104.0,12103.0,3.36,3976.0,2323.0,12103.0,684400.0,12103.0,473.0,2096.0,7422.0,4208.0
2018,90605,0.505,2.755,0,0,0,0,0,0,0,0,48969.385,73884.145,18.98,13254,0,0,0,0,0,0,0,0,0,3,3,12,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39224.0,100825.0,11377.0,3.59,3618.0,3569.0,11377.0,662000.0,11377.0,561.0,2069.0,7359.0,3457.0
2018,90606,0.32,2.0,0,0,0,0,0,0,0,0,46167.94,48428.92,3.09,1522,0,0,0,0,0,0,0,0,0,1,0,2,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31881.0,94904.0,8982.0,3.61,2930.0,3345.0,8982.0,623500.0,8982.0,277.0,2024.0,6157.0,2548.0
2018,90620,0.32,1.88,0,0,0,0,0,0,0,0,51073.42,34360.945,50.56999999999999,24324,0,0,0,0,0,0,0,0,0,16,0,35,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46992.0,122582.0,13579.0,3.54,7551.0,3186.0,13579.0,782000.0,13579.0,468.0,2278.0,9532.0,3579.0
2018,90621,0.36,2.0,0,0,0,0,0,0,0,0,61484.59,34277.97,286.89,136645,0,0,0,0,0,0,0,0,0,93,0,193,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35735.0,94679.0,11244.0,3.22,5154.0,3807.0,11244.0,734400.0,11244.0,294.0,2065.0,4056.0,6894.0
2018,90623,0.39,2.01,0,0,0,0,0,0,0,0,58487.695,33732.61,62.77,31319,0,0,0,0,0,0,0,0,0,19,0,44,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15369.0,112366.0,5191.0,3.01,3596.0,790.0,5191.0,920200.0,5191.0,98.0,2245.0,3478.0,1615.0
2018,90630,0.345,2.0149999999999997,0,0,0,0,0,0,0,0,60851.035,40736.775,386.03,192090,0,0,0,0,0,0,0,0,0,125,0,261,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49565.0,124360.0,16544.0,3.08,10249.0,3291.0,16544.0,866400.0,16544.0,526.0,2465.0,10787.0,5231.0
2018,90631,0.22,2.59,0,0,0,0,0,0,0,0,52377.055,31836.295,350.07,165943,0,0,0,0,0,0,0,0,0,74,0,276,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68615.0,102208.0,23390.0,2.99,9950.0,6200.0,23390.0,757900.0,23390.0,717.0,2154.0,13939.0,8734.0
2018,90638,0.265,2.63,0,0,0,0,0,0,0,0,52239.005000000005,33930.05,139.94,69266,0,0,0,0,0,0,0,0,0,34,1,105,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45714.0,110606.0,15459.0,2.98,8376.0,2914.0,15459.0,765100.0,15459.0,339.0,2320.0,11564.0,3556.0
2018,90640,0.185,2.92,0,0,0,0,0,0,0,0,53703.31,33392.21,167.78,67429,0,0,0,0,0,0,0,0,0,30,1,138,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61615.0,74833.0,20438.0,3.1,6690.0,7779.0,20438.0,660600.0,20438.0,716.0,1806.0,9125.0,10597.0
2018,90650,0.315,1.97,0,0,0,0,0,0,0,0,53242.045,30447.37,133.36,58669,0,0,0,0,0,0,0,0,0,35,0,99,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100808.0,98709.0,27346.0,3.67,10820.0,9717.0,27346.0,616600.0,27346.0,545.0,2016.0,18256.0,8545.0
2018,90660,0.25,2.45,0,0,0,0,0,0,0,0,57842.155,30767.69,43.209999999999994,19286,0,0,0,0,0,0,0,0,0,7,0,36,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60821.0,86956.0,17281.0,3.59,5014.0,5766.0,17281.0,621400.0,17281.0,477.0,1877.0,11788.0,5016.0
2018,90670,0.295,1.93,0,0,0,0,0,0,0,0,75086.2,32686.050000000003,77.30000000000001,36966,0,0,0,0,0,0,0,0,0,22,0,55,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18255.0,87830.0,5814.0,3.23,2077.0,1954.0,5814.0,624000.0,5814.0,200.0,2119.0,3533.0,2081.0
2018,90680,0.31,2.03,0,0,0,0,0,0,0,0,49969.785,35213.54,263.69,121732,10000,1,0,0,43600,1,0,0,0,85,0,178,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31949.0,83150.0,10866.0,3.06,3432.0,3868.0,10866.0,571300.0,10866.0,516.0,1872.0,5324.0,5026.0
2018,90701,0.435,1.885,0,0,0,0,0,0,0,0,52055.42,31043.915,17.04,7062,0,0,0,0,0,0,0,0,0,7,0,10,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16044.0,97712.0,4657.0,3.52,2649.0,1381.0,4657.0,763700.0,4657.0,278.0,2195.0,2348.0,2031.0
2018,90703,0.325,1.965,0,0,0,0,0,0,0,0,54563.275,30778.285,186.65,87444,0,0,0,0,0,0,0,0,0,49,0,137,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48607.0,133300.0,16160.0,3.05,12698.0,2937.0,16160.0,906500.0,16160.0,291.0,2353.0,11829.0,4040.0
2018,90704,2.4,4.63,0,0,0,0,0,0,0,0,63998.899999999994,145481.94999999998,13.72,11492,0,0,0,0,0,0,0,0,6,2,1,3,2,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3764.0,91644.0,1971.0,2.96,446.0,365.0,1971.0,902800.0,1971.0,740.0,2134.0,410.0,821.0
2018,90706,0.225,2.0,0,0,0,0,0,0,0,0,62996.630000000005,30739.34,173.94,83038,0,0,0,0,0,0,0,0,0,26,0,148,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77396.0,77602.0,24499.0,3.23,7630.0,10086.0,24499.0,661100.0,24499.0,830.0,1835.0,9023.0,14646.0
2018,90710,0.26,1.07,0,0,0,0,0,0,0,0,57256.835,38798.645,143.04,70085,0,0,0,0,0,0,0,0,0,33,0,110,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26777.0,77486.0,9861.0,2.84,4174.0,3183.0,9861.0,648600.0,9861.0,473.0,1644.0,5154.0,4234.0
2018,90712,0.145,1.925,0,0,0,0,0,0,0,0,218509.695,35132.15,21.36,9548,0,0,0,0,0,0,0,0,0,4,0,18,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30672.0,119246.0,10170.0,3.06,5279.0,1316.0,10170.0,779600.0,10170.0,173.0,2248.0,7573.0,2424.0
2018,90713,1.0,2.0,0,0,0,0,0,0,0,0,25000.0,10700.0,-0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28583.0,129397.0,9615.0,3.05,4449.0,1623.0,9615.0,808600.0,9615.0,254.0,2595.0,7945.0,1416.0
2018,90715,0.275,1.99,0,0,0,0,0,0,0,0,43993.91499999999,33500.075,70.24000000000001,32958,0,0,0,0,0,0,0,0,0,20,0,50,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20668.0,94796.0,6536.0,3.24,2792.0,1622.0,6536.0,660900.0,6536.0,164.0,2109.0,3244.0,3128.0
2018,90716,0.215,1.995,0,0,0,0,0,0,0,0,42554.990000000005,30670.24,35.74,16046,0,0,0,0,0,0,0,0,0,8,0,28,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13743.0,76235.0,3988.0,3.61,1080.0,2475.0,3988.0,525100.0,3988.0,181.0,1658.0,1712.0,2095.0
2018,90717,0.235,2.895,0,0,0,0,0,0,0,0,60409.655,36733.92,103.08,50930,0,0,0,0,0,0,0,0,0,19,0,84,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21319.0,92984.0,8199.0,2.68,3830.0,2722.0,8199.0,793600.0,8199.0,354.0,1983.0,3560.0,4285.0
2018,90720,0.27,2.035,0,0,0,0,0,0,0,0,68452.18,36568.33,65.65,35545,0,0,0,0,0,0,0,0,0,18,0,48,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24021.0,134232.0,8675.0,2.83,5353.0,1624.0,8675.0,1166200.0,8675.0,292.0,2577.0,5441.0,2942.0
2018,90723,0.1649999999999999,1.98,0,0,0,0,0,0,0,0,52552.43,36987.83,161.01999999999998,71590,0,0,0,0,0,0,0,0,0,33,0,128,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52546.0,70912.0,14585.0,3.64,3259.0,6906.0,14585.0,500400.0,14585.0,237.0,1760.0,6225.0,8123.0
2018,90731,0.255,1.08,0,0,0,0,0,0,0,0,65734.455,42027.28,130.76,71594,0,0,0,0,0,0,0,0,0,27,1,102,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62452.0,71936.0,24477.0,2.59,7549.0,9761.0,24477.0,808800.0,24477.0,1346.0,1789.0,7570.0,15561.0
2018,90732,0.23,1.295,0,0,0,0,0,0,0,0,56774.31,36817.44,284.03000000000003,144170,0,0,0,0,0,0,0,0,0,54,1,229,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23104.0,118658.0,9526.0,2.44,5172.0,1785.0,9526.0,785000.0,9526.0,348.0,2711.0,6632.0,2546.0
2018,90740,0.43,1.995,0,0,0,0,0,0,0,0,56073.11,30925.815,1162.4499999999998,447323,0,0,0,0,0,0,0,0,0,676,0,486,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24382.0,82427.0,14208.0,1.89,5878.0,1343.0,14208.0,488400.0,14208.0,1456.0,1165.0,9725.0,3027.0
2018,90742,1.0,1.0,0,0,0,0,0,0,0,0,66960.74,380882.14,3.49,2934,0,0,0,0,0,0,0,0,0,1,1,1,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.0,119115.0,494.0,1.53,156.0,0.0,494.0,1625000.0,494.0,243.0,3366.0,102.0,149.0
